insert into employees (id, manager_id, date_of_joining, name, last_name, salary) values (1, null, '31/08/1992', 'Pip', 'Vaines', 91508);
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (423, '5ed3031f-76d2-4fa2-b38a-551f758a60fd', 11, 572859.04, '30/04/2018', '17/08/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (424, 'ded22881-d6f2-442c-8fca-904609622dc9', 18, 228437.98, '14/04/2018', '15/12/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (425, '3205f785-8815-4625-bc44-550f03d89aee', 13, 324107.87, '16/01/2018', '25/03/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (426, 'ab1d6097-d5a3-422f-ae37-ed8833dc3a60', 8, 234998.25, '13/02/2018', '21/11/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (427, 'c9207a36-f143-4a49-be86-2690a4bcb22a', 17, 489705.04, '05/01/2018', '19/03/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (428, 'e4d52e00-2b22-41cd-afab-5ed2476e96f9', 49, 686949.55, '13/02/2018', '25/11/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (429, '30af1a5f-02e3-4527-98e5-4fa1f0a0a7c2', 32, 540382.93, '23/02/2018', '01/11/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (430, 'dbfe19b7-a919-4e63-a295-144c360af454', 47, 959851.36, '21/05/2018', '02/05/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (431, 'ad9d3925-9f11-49f0-86b6-1dedbbac0e3f', 29, 297778.17, '05/06/2018', '18/11/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (432, 'd0251e7a-f697-4a5c-a14f-8cc2b884a70f', 27, 528377.90, '08/02/2018', '09/08/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (433, 'e289d368-a65f-441a-8068-7cf8e4999dda', 34, 296775.62, '13/06/2018', '31/12/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (434, '964aed1f-eaf2-414d-acf2-11cadddaadc2', 43, 904050.91, '05/07/2018', '13/04/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (435, '585fb2ce-e6e4-40b1-95f8-5328a769385e', 35, 596230.45, '10/02/2018', '26/10/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (436, '61a91b70-603f-49d4-ba3c-d8a8740529ce', 17, 910359.00, '06/02/2018', '20/06/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (437, '3af8cfec-3a19-4e5c-8867-396dd3121240', 27, 498704.13, '09/06/2018', '13/06/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (438, '440a135a-5d06-4cfa-9dd7-e822a1d4b162', 29, 267978.61, '29/01/2018', '15/06/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (439, 'e41e8c7c-7ac0-4e70-a455-3139ed395868', 29, 962357.38, '05/03/2018', '10/04/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (440, 'ff6f7f53-dc96-40d8-a49a-6bdca5b0f2d6', 8, 507485.21, '16/03/2018', '28/07/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (441, '1ea4268e-d7a8-468a-bdb4-75495a60202b', 4, 887402.78, '18/07/2018', '19/04/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (442, 'fd28aad5-ee17-47b9-87b0-b2f2bb7eaf37', 9, 667314.94, '21/05/2018', '29/10/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (443, '549ff637-2313-470e-840d-baa6a97d732b', 3, 371904.20, '23/05/2018', '22/02/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (444, '4aaf0f96-06d1-4eb3-86eb-72852f47b112', 31, 575000.84, '19/03/2018', '05/04/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (445, '7c906837-69d3-4e75-9575-5c5f7fb16ee9', 3, 181374.37, '16/05/2018', '17/02/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (446, '7a9994ed-95b7-4725-86d0-a7151a3d9629', 41, 757803.77, '16/06/2018', '19/11/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (447, '77eb4736-5fa1-4da7-b6e9-d55401c47f0a', 8, 368658.65, '01/06/2018', '03/09/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (448, '6b812347-67a9-40a6-a966-a66ea9755970', 3, 343095.22, '20/03/2018', '01/03/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (449, '4bfc723f-5e6a-4dae-a5cf-3a620240a824', 35, 161038.71, '11/05/2018', '11/09/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (450, 'faeb9bf2-5eef-467f-9379-ebc6b99e26ad', 40, 358160.30, '14/03/2018', '02/12/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (451, 'feedacf1-9acd-4aff-bfdc-f6680172705e', 3, 557715.71, '12/04/2018', '08/05/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (452, 'cc6d8ed6-2be9-405b-87a3-f0a1e70f98ac', 36, 100274.18, '22/04/2018', '17/11/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (453, '7d599267-4b23-469b-a3a0-0eb3cf64bbce', 42, 233464.85, '04/04/2018', '06/03/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (454, '85b31274-270a-4984-bc80-98a7693150bb', 21, 730654.97, '29/07/2018', '17/01/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (455, '1fb5cd4b-d2cd-4ecf-9889-33ab1ef1d04d', 39, 586185.91, '25/03/2018', '10/11/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (456, '2c3e875d-787d-46ce-9e4d-af9bc159751d', 44, 217993.79, '12/01/2018', '04/11/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (457, '2ab34603-3e35-4bdd-b962-e58707876475', 13, 641613.64, '02/03/2018', '03/01/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (458, 'f1d27b73-da7f-4adc-90a8-22fadd6437ff', 28, 704887.66, '21/02/2018', '28/11/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (459, 'a6a752f8-d07b-4900-8305-ac8529b8441b', 25, 915166.83, '09/07/2018', '25/11/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (460, 'b0970935-6368-4d79-89b9-5f851d801719', 18, 554358.52, '16/07/2018', '19/08/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (461, '691b3971-7f8f-4572-b3fb-3a360bf6fb41', 6, 472140.92, '10/01/2018', '12/07/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (462, 'c93b71f1-1393-46fd-8b91-2b65f8a36f55', 28, 541955.42, '07/06/2018', '08/10/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (463, '76a78468-73bd-4a02-9818-6a8b9b9a3d8f', 10, 543903.71, '13/02/2018', '25/11/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (464, '9f5fb4b0-6c49-45e5-b9c2-1e3b69db9a73', 2, 713515.32, '05/02/2018', '16/07/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (465, 'e6b573c9-de37-4178-8aaa-0bcf67dbbe07', 5, 670552.23, '22/06/2018', '18/10/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (466, '71d2a370-13d9-455f-a66e-d1dc53d51805', 35, 846779.99, '05/07/2018', '22/08/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (467, '332d0b72-be87-441f-81c7-10d2ab36d3c4', 44, 471182.08, '26/07/2018', '28/07/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (468, 'ba9afd75-f2ff-4af3-940a-1f42fced6ed6', 12, 792812.40, '21/04/2018', '28/06/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (469, 'abbb908b-3531-4b9a-9dca-16fa1db72ecb', 18, 853662.15, '11/03/2018', '24/06/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (470, '25539994-a936-4c98-9ac1-f8cd51a5db23', 50, 225831.04, '05/06/2018', '25/10/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (471, '016f3513-b23a-4445-9382-1aa2c927afa2', 7, 829391.40, '05/01/2018', '31/08/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (472, '3684b306-615a-42ff-9426-9c2a3681d10a', 34, 849311.55, '27/03/2018', '21/04/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (473, '991ff98a-277d-4c52-b90d-829983b4057d', 45, 587665.63, '26/07/2018', '13/12/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (474, '7aa86900-a065-4dbc-b856-b39155d68780', 17, 812058.24, '14/05/2018', '13/03/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (475, 'c18eb2e0-cf17-42e5-91e6-df90e9ae481c', 34, 681539.36, '12/07/2018', '07/03/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (476, '04fa398c-f250-41b6-855d-8d673045542f', 18, 357719.21, '11/02/2018', '01/06/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (477, 'd0259bbd-b05f-4d8b-90d1-7f562342b2d3', 50, 551253.14, '22/03/2018', '04/05/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (478, 'aef710b4-7f42-4db3-b93e-c9ac2ce51c41', 20, 636912.25, '07/03/2018', '25/11/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (479, 'eb8f9918-6228-4420-b583-e54acd2267f7', 25, 590853.48, '22/06/2018', '14/05/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (480, 'ab756514-d3ae-46d7-a1e6-5909bb47ee1b', 39, 507063.96, '21/07/2018', '20/10/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (481, 'fddd3bd0-dcfa-459d-acff-98c6eab5ad51', 23, 679887.46, '30/04/2018', '05/02/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (482, '9d8fa473-4d7c-4713-a2cd-cb24635df92c', 36, 203387.14, '04/07/2018', '01/10/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (483, '6c1911a2-7f92-4ecf-a30e-c2fd217b26c4', 28, 968824.44, '02/03/2018', '18/04/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (484, '5a064ff9-c1ea-47af-be15-b251c2595a28', 26, 426259.52, '31/01/2018', '06/03/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (485, '2b7e227a-6534-4c94-800d-3e25f12ec487', 18, 997121.47, '08/03/2018', '16/12/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (486, 'ef30ab9e-caea-4b6b-a343-9b448bbda73a', 24, 421520.94, '07/06/2018', '28/09/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (487, 'b7031407-5759-4c01-8638-41a53eb9624e', 46, 116175.31, '08/02/2018', '20/06/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (488, '6ef18079-282e-4a6c-a93f-78e5ef39e76e', 22, 241987.34, '24/06/2018', '15/01/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (489, '8bc6eeff-0d3c-439f-88a3-9729ba5ca329', 35, 897249.05, '30/01/2018', '18/12/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (490, '78bc1ca6-15d7-445f-bd68-7b56ae26964a', 42, 853721.05, '05/07/2018', '07/05/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (491, '76e301f6-5ac7-42d9-911f-2d71232baff1', 7, 281831.26, '14/02/2018', '09/12/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (492, 'b8b5fda2-374c-4f14-beca-8a95cb772fb6', 21, 459511.40, '25/03/2018', '30/08/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (493, 'f941d95b-cef4-4444-ae85-7a67610e673c', 30, 973980.80, '10/05/2018', '26/11/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (494, '11e8f231-67b7-4053-8dbb-357692791aca', 26, 975684.92, '12/02/2018', '23/09/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (495, 'e7ab0563-21d6-4f6b-9887-bbb37df38abf', 43, 503549.94, '05/05/2018', '16/06/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (496, 'dd3d7bbc-a7ab-4d8d-bda6-f40bfb1bee95', 26, 818996.88, '10/06/2018', '13/08/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (497, '3aabf9d6-cd00-4d76-933a-21d36ba61d25', 19, 428115.22, '26/03/2018', '11/12/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (498, '644e1838-6830-40f2-8bbb-68f9e3e4b719', 40, 895692.25, '12/01/2018', '14/05/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (499, '931f1b68-2f28-4f81-91c0-db7bf4a7d2dd', 12, 859350.61, '21/07/2018', '11/05/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (500, '098a49d6-b3f3-49a8-939c-800778b136c9', 10, 246909.62, '11/01/2018', '02/10/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (501, '847cfa81-7c66-4804-b96d-19620da83ed6', 10, 126257.35, '08/05/2018', '10/02/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (502, '4dae2564-b6f6-4a54-86d1-b8aabba229d8', 14, 434188.35, '25/06/2018', '06/10/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (503, '71e74707-ab37-4ce9-87bf-591dcebee913', 37, 686516.94, '03/07/2018', '23/02/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (504, '764d42b4-6e8b-42ed-8827-8429fbe429d3', 16, 189592.48, '11/05/2018', '23/02/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (505, 'de364d55-9f8e-4f1e-b1cb-b612c3bbbee9', 48, 973105.22, '23/01/2018', '20/06/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (506, '44a6fecd-fd9c-43b4-be91-e7cd1518c185', 16, 372595.42, '29/03/2018', '07/08/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (507, '40839246-b61f-432f-8732-b183deac69e9', 13, 486014.04, '02/07/2018', '02/03/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (508, 'cd7c11f7-2b1c-4df2-8f19-17d3a9c9917a', 25, 509461.77, '01/02/2018', '31/03/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (509, 'fe2f66bb-ffbc-4d0f-9133-d6cb8810b065', 11, 671639.38, '30/06/2018', '08/01/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (510, 'a1ca97ff-e91c-4392-ac98-94f0d2dc1d3b', 36, 684067.55, '09/01/2018', '29/08/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (511, 'e0c9fa0e-7671-4c2f-bee3-a5fba71afec3', 13, 789059.35, '15/03/2018', '08/05/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (512, '35a9f34c-0782-4acf-851e-af320709e715', 13, 197482.94, '10/04/2018', '24/09/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (513, '12fb44cb-870e-4778-bd19-d53635723fa3', 23, 348325.53, '18/05/2018', '06/01/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (514, '1733e08c-8ee1-49c9-969c-fc214e0f90b3', 19, 350776.40, '20/06/2018', '27/09/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (515, '576de1f6-c690-41c6-bd02-42c7ec8c863a', 32, 416983.88, '04/02/2018', '06/08/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (516, 'b5c3e166-3881-4d3a-adf6-a6d2b25180c2', 20, 716938.18, '04/07/2018', '12/03/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (517, 'b243bc8d-fbd9-4825-8614-db7c8a6d191c', 28, 423056.26, '15/04/2018', '18/04/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (518, '18db88a2-b0d3-4ab4-bde8-c287d17f8e68', 4, 183604.84, '31/07/2018', '27/11/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (519, '270f4ad3-c97e-497b-847c-d7fed5acbd71', 36, 823291.40, '29/06/2018', '03/12/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (520, 'd1373b16-b953-48ab-82b0-23ae2c7e4670', 8, 261390.25, '13/05/2018', '30/06/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (521, 'a1e7b6d8-c477-4bf7-b3a5-98ea945cd577', 3, 164116.48, '16/06/2018', '03/10/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (522, '8509394b-57d0-42af-a58a-6a3d820161d0', 20, 238204.21, '22/01/2018', '20/02/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (523, '464a43d2-6e02-4efb-bb88-db90bc8c0bdc', 5, 929268.59, '30/05/2018', '30/03/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (524, '7fc915b8-e76f-4e32-90a1-ac9f0bd3f123', 21, 817891.10, '02/05/2018', '26/09/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (525, '9422a71b-a0a5-494e-9aaa-a6248312ddd4', 40, 205086.12, '13/02/2018', '06/12/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (526, 'bb150884-996a-4c10-a810-2fcb96c9ded0', 37, 948496.32, '22/01/2018', '16/10/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (527, '3ed21f18-24ea-462d-bc11-806e420a3d23', 50, 450945.04, '07/07/2018', '16/10/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (528, '6b22a9e7-f895-4f84-a507-914a762f195f', 28, 493091.24, '25/01/2018', '22/10/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (529, '9ab212d8-46c0-4a96-9e25-40ef2740a897', 37, 934215.30, '12/05/2018', '30/09/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (530, '5ef7df29-d660-4d92-b1b0-0630a7b06aa5', 40, 784536.38, '16/05/2018', '18/08/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (531, '0d01bf7a-c240-4fbd-b82e-6db2669bfe9c', 45, 298640.35, '17/03/2018', '19/02/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (532, 'af5bb7e4-e584-40c0-9cc3-fa69918d33b1', 5, 117242.37, '22/02/2018', '20/07/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (533, 'ffef7d1d-c9ea-453d-bdfb-51607923fa8d', 7, 240947.87, '11/04/2018', '14/05/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (534, 'ca921f77-aede-4737-9be2-174673a71a31', 11, 817898.44, '27/05/2018', '14/02/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (535, '72d4b246-0f64-4077-96e8-47954b115684', 30, 386269.90, '28/01/2018', '01/05/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (536, 'fd245542-3bcc-46db-8814-538d56f3d433', 17, 939047.36, '27/03/2018', '17/01/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (537, 'de3b3144-0b2b-4c95-b405-851fe867ccd4', 50, 745904.63, '21/01/2018', '16/08/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (538, 'af685d2d-5ee8-4c58-a43d-bbf303db502a', 16, 999011.14, '22/07/2018', '10/05/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (539, 'dd686711-d016-4ac8-a69d-829536b38276', 38, 325065.45, '04/07/2018', '08/06/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (540, 'd708f051-5667-4f46-9cef-2708e5972ffa', 45, 657455.54, '25/02/2018', '23/09/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (541, '943c8f8c-0dcb-437e-bb56-4dd899c5ee22', 17, 832126.54, '18/05/2018', '20/11/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (542, 'ecdc36a4-c4e3-4024-ab0c-2250676eaaf6', 10, 669683.01, '06/04/2018', '17/10/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (543, 'f05bb918-6d17-4c9d-b568-0ec15c916b4a', 2, 317056.54, '07/07/2018', '13/08/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (544, 'e7c8e0c3-8284-4009-addc-1313368b0ee4', 9, 796844.99, '17/05/2018', '14/01/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (545, '64ffd472-cd30-42f5-90cf-fd6c1d9226c1', 26, 201904.26, '07/02/2018', '27/02/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (546, 'f00c5b29-8e42-4f9a-92c6-9aeb5defef94', 30, 698706.58, '27/07/2018', '02/09/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (547, '23cb3a5e-efd0-46fd-9e24-947880ff8906', 32, 898656.14, '20/05/2018', '06/02/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (548, '0b8e680c-cba5-4187-a139-c59ee41eb01b', 38, 860463.03, '04/01/2018', '28/01/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (549, '5109f8db-a551-4558-8bae-322fbe9f93e1', 42, 849776.50, '27/03/2018', '01/08/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (550, '938ce470-5231-4bd9-9da2-6d89abe465dd', 18, 279139.46, '29/05/2018', '07/01/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (551, 'ac80d6f4-de06-4c3f-b9bd-2d803f814ec6', 3, 690720.03, '26/01/2018', '28/07/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (552, '3c10fcf0-e7d0-45c1-8a45-39a54cb96623', 26, 125783.74, '02/06/2018', '26/02/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (553, '68dfb0c7-5cf1-426a-af0c-96d674130441', 4, 697265.00, '04/03/2018', '20/11/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (554, '88952b2a-07bd-4ce5-b8fe-5ff7f06bf885', 5, 587634.53, '18/02/2018', '23/12/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (555, 'a8b020bc-e465-4a68-94c7-6722096be542', 41, 163300.87, '20/06/2018', '15/06/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (556, 'e7796270-be04-4bef-8510-707fe1ac45be', 20, 344206.89, '13/03/2018', '06/10/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (557, '5b63cea9-e030-49a8-a72c-65de47bc8d25', 49, 310757.59, '18/02/2018', '29/06/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (558, '2d9beafc-b8c2-49d8-879b-112dd8b12912', 2, 697042.72, '24/06/2018', '06/08/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (559, 'dd2461ad-e434-4e24-b785-164d39a14899', 29, 434522.36, '12/04/2018', '27/07/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (560, 'bc4586f2-f7a7-472d-ad44-9e2318bdd4e0', 9, 476806.56, '04/04/2018', '06/04/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (561, '0fe9f7f9-357e-4879-874a-d4effb46bb9d', 33, 512933.65, '06/01/2018', '09/08/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (562, '6a42ab67-f294-44bf-97f0-ca2716253391', 17, 120222.39, '01/06/2018', '24/04/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (563, '7ada21d5-d0fa-4590-ba7e-e89afa7f215e', 14, 348745.49, '15/07/2018', '21/05/2019');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (564, '9e9a8abd-7c27-4d18-bd02-05022402ac23', 50, 488868.19, '14/07/2018', '19/10/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (565, '51736e90-fdae-42ed-a8e9-d0b724599891', 19, 446868.49, '22/06/2018', '12/11/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (566, 'e46e1728-d68e-455c-9dd9-aaacfb505b02', 50, 909447.44, '29/04/2018', '30/10/2018');
insert into PROJECTS (id, code, manager_id, budget, date_of_beginning, date_of_ending) values (567, '5d191219-4820-4ac0-9591-7178a2548b16', 27, 717854.26, '11/01/2018', '04/08/2018');
